block,stimulus,response,score,rt,name
3,nasty,l,1,564,p56
3,good,a,1,559,p56
3,joy,a,1,443,p56
3,happy,a,1,668,p56
3,pleasure,a,1,657,p56
3,black5,l,1,690,p56
3,white1,a,1,800,p56
3,love,a,1,683,p56
3,white2,a,1,669,p56
3,white3,a,1,981,p56
3,black4,l,1,777,p56
3,black1,l,1,973,p56
3,bad,l,1,791,p56
3,agony,l,1,665,p56
3,white4,a,1,710,p56
3,evil,l,1,645,p56
4,black1,a,1,602,p56
4,white1,l,1,659,p56
4,white3,l,1,683,p56
4,black3,a,1,666,p56
4,white2,l,1,518,p56
4,white4,l,1,606,p56
4,black4,a,1,647,p56
4,black5,a,1,626,p56
4,white5,l,1,598,p56
4,black2,a,1,656,p56
5,agony,l,1,2445,p56
5,white1,l,1,1441,p56
5,hurt,a,0,1380,p56
5,white5,l,1,2910,p56
5,love,l,0,929,p56
5,black4,a,1,1147,p56
5,black5,a,1,1103,p56
5,white2,l,1,987,p56
5,black1,a,1,1049,p56
5,happy,a,1,600,p56
5,nasty,l,1,618,p56
5,black3,a,1,843,p56
5,bad,l,1,1603,p56
5,pleasure,a,1,924,p56
5,good,a,1,714,p56
5,black2,a,1,503,p56
5,joy,a,1,491,p56
5,white3,l,1,703,p56
5,evil,l,1,555,p56
5,white4,l,1,668,p56
1,love,a,1,657,p57
1,agony,l,1,967,p57
1,bad,l,1,1402,p57
1,hurt,l,1,998,p57
1,happy,a,1,597,p57
1,good,a,1,506,p57
1,evil,l,1,612,p57
1,pleasure,a,1,609,p57
1,nasty,l,1,1679,p57
1,joy,a,1,676,p57
2,black5,l,1,862,p57
2,black1,l,1,993,p57
2,white4,a,1,743,p57
2,white5,a,1,1467,p57
2,black4,l,1,699,p57
2,white3,a,1,1816,p57
2,black3,l,1,749,p57
2,black2,l,1,764,p57
2,white2,a,1,1474,p57
2,white1,a,1,1270,p57
3,white3,a,1,1105,p57
3,bad,l,1,1121,p57
3,love,a,1,1378,p57
3,hurt,l,1,1229,p57
3,white2,a,1,1358,p57
3,pleasure,a,1,1128,p57
3,joy,a,1,836,p57
3,black3,l,1,775,p57
3,black1,l,1,4015,p57
3,white1,a,1,781,p57
3,white5,a,1,2088,p57
3,black5,l,1,1872,p57
3,happy,a,1,1179,p57
3,evil,l,1,717,p57
3,white4,a,1,1141,p57
3,agony,l,1,974,p57
3,good,a,1,631,p57
3,nasty,l,1,1313,p57
3,black2,l,1,1126,p57
3,black4,l,1,698,p57
4,white5,l,1,789,p57
4,black3,a,1,617,p57
4,black1,a,1,773,p57
4,black5,a,1,500,p57
4,white4,l,1,860,p57
4,white1,l,1,1058,p57
4,white2,l,1,1980,p57
4,black4,a,1,571,p57
4,white3,l,1,837,p57
4,black2,a,1,1005,p57
5,good,a,1,1156,p57
5,black4,a,1,927,p57
5,evil,l,1,927,p57
5,black5,a,1,593,p57
5,black2,a,1,719,p57
5,nasty,l,1,991,p57
5,black3,a,1,709,p57
5,white2,l,1,864,p57
5,love,a,1,640,p57
5,hurt,l,1,2214,p57
5,happy,a,1,653,p57
5,white3,l,1,703,p57
5,agony,l,1,786,p57
5,joy,a,1,684,p57
5,white5,l,1,1177,p57
5,white4,l,1,1028,p57
5,black1,a,1,572,p57
5,bad,l,1,920,p57
5,white1,l,1,1060,p57
5,pleasure,a,1,620,p57
1,evil,l,1,1700,p58
1,pleasure,a,1,3413,p58
1,bad,l,1,861,p58
1,joy,a,1,652,p58
1,happy,a,1,699,p58
1,good,a,1,1475,p58
1,nasty,l,1,735,p58
1,hurt,l,1,691,p58
1,agony,l,1,1664,p58
1,love,a,1,571,p58
2,black5,l,1,1911,p58
2,white2,a,1,4579,p58
2,white5,a,1,3877,p58
2,black3,l,1,1645,p58
2,black2,l,1,1000,p58
2,black4,l,1,1214,p58
2,black1,l,1,911,p58
2,white3,a,1,828,p58
2,white1,a,1,1045,p58
2,white4,a,1,1019,p58
3,good,a,1,4823,p58
3,white2,a,1,2181,p58
3,black3,l,1,1517,p58
3,black4,l,1,826,p58
3,white4,a,1,1443,p58
3,agony,l,1,1890,p58
3,black2,l,1,1287,p58
3,black5,l,1,981,p58
3,white3,a,1,980,p58
3,love,a,1,865,p58
3,black1,l,1,940,p58
3,joy,a,1,901,p58
3,bad,l,1,875,p58
3,white5,a,1,721,p58
3,happy,a,1,577,p58
3,pleasure,a,1,944,p58
3,evil,l,1,590,p58
3,nasty,l,1,662,p58
3,hurt,l,1,582,p58
3,white1,a,1,552,p58
4,black3,a,1,909,p58
4,black5,a,1,600,p58
4,black1,a,1,668,p58
4,white1,l,1,568,p58
4,white5,l,1,724,p58
4,white2,l,1,464,p58
4,white4,l,1,583,p58
4,black4,a,1,874,p58
4,black2,a,1,614,p58
4,white3,l,1,1105,p58
5,white3,l,1,1353,p58
5,agony,l,1,1352,p58
5,nasty,l,1,744,p58
5,good,a,1,971,p58
5,black3,a,1,734,p58
5,black2,a,1,514,p58
5,love,a,1,664,p58
5,white5,l,1,583,p58
5,joy,a,1,665,p58
5,white4,l,1,596,p58
5,happy,a,1,595,p58
5,hurt,l,1,609,p58
5,white2,l,1,575,p58
5,white1,l,1,580,p58
5,pleasure,a,1,1004,p58
5,evil,l,1,527,p58
5,bad,l,1,1106,p58
5,black4,a,1,828,p58
5,black5,a,1,600,p58
5,black1,a,1,522,p58
1,agony,l,1,1767,p59
1,pleasure,a,1,1101,p59
1,good,a,1,963,p59
1,bad,l,1,781,p59
1,nasty,l,1,784,p59
1,joy,a,1,708,p59
1,evil,l,1,631,p59
1,love,a,1,998,p59
1,happy,a,1,729,p59
1,hurt,l,1,864,p59
2,white1,a,1,1994,p59
2,white2,a,1,2234,p59
2,black2,l,1,1497,p59
2,black1,l,1,1326,p59
2,black5,l,1,1362,p59
2,black3,l,1,917,p59
2,white4,a,1,2401,p59
2,white3,a,1,3857,p59
2,black4,l,1,663,p59
2,white5,a,1,806,p59
3,white3,a,1,2899,p59
3,joy,a,1,2067,p59
3,agony,l,1,853,p59
3,white5,a,1,1644,p59
3,white2,a,1,660,p59
3,black2,l,1,723,p59
3,pleasure,a,1,1784,p59
3,evil,l,1,1164,p59
3,hurt,l,1,668,p59
3,black5,l,1,1635,p59
3,good,a,1,707,p59
3,happy,a,1,591,p59
3,black3,l,1,961,p59
3,black4,l,1,516,p59
3,white4,a,1,1114,p59
3,black1,l,1,655,p59
3,white1,a,1,1028,p59
3,bad,l,1,1789,p59
3,nasty,l,1,646,p59
3,love,a,1,735,p59
4,white4,l,1,1324,p59
4,white5,l,1,587,p59
4,black2,a,1,602,p59
4,black1,a,1,1699,p59
4,white3,l,1,529,p59
4,black5,a,1,712,p59
4,black4,a,1,1459,p59
4,white2,l,1,1012,p59
4,white1,l,1,754,p59
4,black3,a,1,734,p59
5,white1,l,1,2407,p59
5,black1,a,1,1071,p59
5,bad,l,1,1491,p59
5,black3,a,1,1305,p59
5,joy,a,1,1013,p59
5,love,a,1,887,p59
5,black2,a,1,652,p59
5,black4,a,1,387,p59
5,white5,l,1,911,p59
5,evil,l,1,1084,p59
5,good,a,1,833,p59
5,white4,l,1,1753,p59
5,white3,l,1,837,p59
5,nasty,l,1,892,p59
5,happy,a,1,517,p59
5,hurt,l,1,942,p59
5,black5,a,1,909,p59
5,white2,l,1,854,p59
5,agony,l,1,1024,p59
5,pleasure,a,1,2159,p59
1,joy,a,1,2119,p60
1,agony,l,1,918,p60
1,nasty,l,1,806,p60
1,hurt,l,1,599,p60
1,pleasure,a,1,629,p60
1,happy,a,1,702,p60
1,good,a,1,623,p60
1,evil,l,1,585,p60
1,love,a,1,522,p60
1,bad,l,1,1123,p60
2,white5,a,1,1058,p60
2,white2,a,1,988,p60
2,white4,a,1,1598,p60
2,white3,a,1,1268,p60
2,black4,l,1,1086,p60
2,black1,l,1,535,p60
2,black5,l,1,388,p60
2,black3,l,1,522,p60
2,black2,l,1,927,p60
2,white1,a,1,853,p60
3,joy,a,1,1039,p60
3,black5,l,1,1010,p60
3,white3,a,1,807,p60
3,black2,l,1,625,p60
3,white5,a,1,766,p60
3,white1,a,1,660,p60
3,black3,l,1,1320,p60
3,hurt,l,1,1028,p60
3,white4,a,1,725,p60
3,bad,l,1,614,p60
3,evil,l,1,646,p60
3,black1,l,1,667,p60
3,black4,l,1,508,p60
3,happy,a,1,661,p60
3,agony,l,1,631,p60
3,nasty,l,1,847,p60
3,white2,a,1,795,p60
3,love,a,1,635,p60
3,pleasure,a,1,525,p60
3,good,a,1,772,p60
4,white1,l,1,823,p60
4,white2,l,1,624,p60
4,black3,a,1,789,p60
4,black2,a,1,623,p60
4,black4,a,1,636,p60
4,white5,l,1,644,p60
4,white4,l,1,656,p60
4,black1,a,1,848,p60
4,black5,a,1,764,p60
4,white3,l,1,530,p60
5,happy,a,1,922,p60
5,black3,a,1,598,p60
5,black1,a,1,555,p60
5,white5,l,1,760,p60
5,hurt,a,0,887,p60
5,black5,a,1,1597,p60
5,white2,l,1,579,p60
5,joy,a,1,1281,p60
5,black4,a,1,926,p60
5,nasty,l,1,964,p60
5,white1,l,1,1159,p60
5,black2,a,1,742,p60
5,agony,l,1,1198,p60
5,evil,l,1,544,p60
5,pleasure,a,1,632,p60
5,white3,l,1,700,p60
5,bad,l,1,1226,p60
5,white4,l,1,774,p60
5,love,a,1,1165,p60
5,good,a,1,1215,p60
1,love,a,1,1307,p61
1,joy,a,1,1080,p61
1,good,a,1,750,p61
1,agony,a,0,474,p61
1,nasty,l,1,881,p61
1,bad,l,1,591,p61
1,pleasure,a,1,730,p61
1,hurt,l,1,638,p61
1,evil,l,1,592,p61
1,happy,a,1,464,p61
2,white4,a,1,1520,p61
2,white2,a,1,1788,p61
2,black2,l,1,767,p61
2,black1,l,1,1570,p61
2,white3,a,1,843,p61
2,black4,l,1,747,p61
2,white1,a,1,936,p61
2,white5,a,1,1132,p61
2,black5,l,1,912,p61
2,black3,l,1,1158,p61
3,black3,l,1,2080,p61
3,evil,l,1,1838,p61
3,white1,a,1,1212,p61
3,black4,l,1,1333,p61
3,white2,a,1,5122,p61
3,pleasure,a,1,2626,p61
3,white4,a,1,1386,p61
3,happy,a,1,907,p61
3,good,a,1,898,p61
3,black2,l,1,887,p61
3,love,a,1,845,p61
3,black1,l,1,733,p61
3,bad,l,1,818,p61
3,white5,a,1,739,p61
3,nasty,l,1,782,p61
3,agony,l,1,745,p61
3,white3,a,1,741,p61
3,hurt,l,1,706,p61
3,joy,a,1,836,p61
3,black5,l,1,719,p61
4,white4,l,1,974,p61
4,white2,l,1,872,p61
4,black1,a,1,895,p61
4,black3,a,1,1117,p61
4,black4,a,1,1362,p61
4,black2,a,1,940,p61
4,black5,l,0,1208,p61
4,white5,l,1,1273,p61
4,white1,l,1,1671,p61
4,white3,l,1,1189,p61
5,black1,a,1,1215,p61
5,white4,l,1,1142,p61
5,hurt,l,1,2220,p61
5,joy,a,1,1484,p61
5,bad,l,1,2080,p61
5,love,a,1,1022,p61
5,white3,l,1,1647,p61
5,black5,a,1,950,p61
5,agony,l,1,954,p61
5,evil,l,1,853,p61
5,white2,l,1,1253,p61
5,happy,a,1,812,p61
5,black3,a,1,1701,p61
5,nasty,l,1,1379,p61
5,pleasure,a,1,894,p61
5,black4,a,1,795,p61
5,good,a,1,613,p61
5,white1,l,1,727,p61
5,white5,l,1,1051,p61
5,black2,a,1,780,p61
1,love,a,1,1386,p62
1,agony,l,1,1174,p62
1,good,a,1,991,p62
1,hurt,l,1,983,p62
1,happy,a,1,755,p62
1,pleasure,a,1,1102,p62
1,bad,l,1,996,p62
1,joy,a,1,853,p62
1,nasty,l,1,866,p62
1,evil,l,1,1435,p62
2,black2,l,1,1442,p62
2,black4,l,1,855,p62
2,white5,a,1,775,p62
2,white2,a,1,716,p62
2,white3,a,1,1312,p62
2,white1,a,1,629,p62
2,black5,l,1,869,p62
2,black1,l,1,665,p62
2,white4,a,1,723,p62
2,black3,l,1,730,p62
3,nasty,l,1,2594,p62
3,pleasure,a,1,1346,p62
3,agony,l,1,1318,p62
3,white4,a,1,1009,p62
3,white5,a,1,932,p62
3,white3,a,1,640,p62
3,happy,a,1,1232,p62
3,black1,l,1,928,p62
3,black3,l,1,669,p62
3,bad,a,0,813,p62
3,love,a,1,1998,p62
3,white2,a,1,918,p62
3,black2,l,1,1442,p62
3,evil,l,1,1467,p62
3,black5,l,1,817,p62
3,joy,a,1,915,p62
3,hurt,l,1,1063,p62
3,white1,a,1,821,p62
3,good,a,1,1038,p62
3,black4,l,1,775,p62
4,white3,l,1,1367,p62
4,white2,l,1,754,p62
4,black3,a,1,837,p62
4,black2,a,1,838,p62
4,white1,l,1,894,p62
4,black1,a,1,1612,p62
4,black4,a,1,702,p62
4,white4,l,1,763,p62
4,white5,l,1,798,p62
4,black5,a,1,665,p62
5,hurt,l,1,825,p62
5,white4,l,1,1074,p62
5,joy,a,1,1047,p62
5,white2,l,1,598,p62
5,white1,l,1,529,p62
5,black1,a,1,612,p62
5,happy,a,1,736,p62
5,black2,a,1,1037,p62
5,pleasure,a,1,741,p62
5,black5,a,1,696,p62
5,black3,a,1,668,p62
5,nasty,l,1,769,p62
5,evil,l,1,622,p62
5,love,l,0,557,p62
5,good,a,1,731,p62
5,agony,l,1,1368,p62
5,white5,l,1,986,p62
5,white3,l,1,724,p62
5,black4,a,1,793,p62
5,bad,l,1,932,p62
1,love,a,1,1084,p63
1,evil,l,1,912,p63
1,joy,a,1,789,p63
1,happy,a,1,823,p63
1,agony,l,1,1168,p63
1,bad,l,1,706,p63
1,pleasure,a,1,1003,p63
1,nasty,l,1,893,p63
1,hurt,l,1,1087,p63
1,good,a,1,845,p63
2,white4,a,1,1377,p63
2,white5,a,1,2371,p63
2,white3,l,0,2148,p63
2,white1,a,1,2064,p63
2,white2,a,1,837,p63
2,black1,l,1,749,p63
2,black3,l,1,810,p63
2,black2,l,1,666,p63
2,black5,l,1,641,p63
2,black4,l,1,762,p63
3,white4,a,1,1017,p63
3,black4,l,1,1010,p63
3,white3,a,1,1187,p63
3,black5,l,1,1148,p63
3,hurt,l,1,2304,p63
3,pleasure,a,1,1060,p63
3,white5,a,1,1362,p63
3,love,a,1,949,p63
3,black3,l,1,1286,p63
3,agony,l,1,823,p63
3,black2,l,1,1069,p63
3,bad,l,1,646,p63
3,evil,l,1,1166,p63
3,happy,a,1,1642,p63
3,good,a,1,999,p63
3,joy,a,1,929,p63
3,white1,a,1,1046,p63
3,white2,a,1,1349,p63
3,black1,l,1,1032,p63
3,nasty,l,1,674,p63
4,white2,l,1,854,p63
4,black1,a,1,692,p63
4,white3,l,1,1035,p63
4,white5,l,1,555,p63
4,black4,a,1,846,p63
4,black2,a,1,724,p63
4,black5,a,1,827,p63
4,white4,l,1,716,p63
4,black3,a,1,705,p63
4,white1,l,1,830,p63
5,hurt,l,1,891,p63
5,black2,a,1,919,p63
5,black5,a,1,852,p63
5,love,a,1,1316,p63
5,pleasure,a,1,824,p63
5,joy,a,1,850,p63
5,agony,l,1,1122,p63
5,evil,l,1,740,p63
5,black4,a,1,985,p63
5,good,a,1,1331,p63
5,happy,a,1,830,p63
5,black1,a,1,1007,p63
5,white5,l,1,808,p63
5,nasty,l,1,786,p63
5,white3,l,1,1059,p63
5,white1,l,1,898,p63
5,black3,a,1,769,p63
5,bad,l,1,1004,p63
5,white2,l,1,1333,p63
5,white4,l,1,1060,p63
1,happy,a,1,362,p64
1,bad,l,1,510,p64
1,joy,a,1,571,p64
1,hurt,l,1,454,p64
1,good,a,1,542,p64
1,evil,l,1,226,p64
1,love,a,1,228,p64
1,pleasure,l,0,205,p64
1,agony,l,1,790,p64
1,nasty,l,1,537,p64
2,black4,a,0,713,p64
2,white1,a,1,845,p64
2,black2,l,1,631,p64
2,black5,l,1,384,p64
2,black1,l,1,458,p64
2,white4,l,0,498,p64
2,black3,l,1,744,p64
2,white2,a,1,428,p64
2,white3,a,1,453,p64
2,white5,l,0,582,p64
3,white1,a,1,706,p64
3,black5,l,1,479,p64
3,white5,a,1,638,p64
3,hurt,l,1,558,p64
3,white4,a,1,465,p64
3,evil,l,1,273,p64
3,pleasure,a,1,400,p64
3,good,a,1,466,p64
3,joy,l,0,402,p64
3,black3,l,1,619,p64
3,love,a,1,484,p64
3,agony,l,1,546,p64
3,white3,l,0,487,p64
3,happy,a,1,557,p64
3,black1,l,1,304,p64
3,nasty,l,1,582,p64
3,black4,l,1,601,p64
3,bad,l,1,627,p64
3,black2,l,1,788,p64
3,white2,a,1,510,p64
4,black1,a,1,434,p64
4,white1,l,1,459,p64
4,white4,l,1,363,p64
4,black2,a,1,254,p64
4,black4,l,0,262,p64
4,black3,a,1,478,p64
4,white5,l,1,516,p64
4,white2,l,1,562,p64
4,white3,l,1,501,p64
4,black5,a,1,236,p64
5,nasty,l,1,1155,p64
5,bad,l,1,655,p64
5,black3,a,1,351,p64
5,white1,l,1,610,p64
5,love,a,1,572,p64
5,pleasure,l,0,342,p64
5,white5,l,1,403,p64
5,black4,a,1,460,p64
5,white2,a,0,468,p64
5,happy,a,1,460,p64
5,white3,l,1,212,p64
5,joy,l,0,430,p64
5,agony,l,1,574,p64
5,evil,a,0,257,p64
5,black5,a,1,649,p64
5,black1,a,1,665,p64
5,black2,a,1,465,p64
5,white4,l,1,464,p64
5,good,a,1,593,p64
5,hurt,l,1,514,p64
1,happy,a,1,2011,p65
1,love,a,1,1234,p65
1,bad,l,1,1618,p65
1,evil,l,1,922,p65
1,agony,l,1,1432,p65
1,joy,a,1,695,p65
1,nasty,l,1,773,p65
1,hurt,l,1,655,p65
1,good,a,1,591,p65
1,pleasure,a,1,989,p65
2,black1,l,1,2075,p65
2,black5,l,1,1582,p65
2,white4,a,1,2827,p65
2,black2,l,1,1487,p65
2,white3,a,1,1037,p65
2,black4,l,1,741,p65
2,white5,a,1,1779,p65
2,white2,a,1,810,p65
2,white1,a,1,1147,p65
2,black3,l,1,1367,p65
3,happy,a,1,4749,p65
3,good,a,1,2743,p65
3,white2,a,1,2705,p65
3,hurt,l,1,3608,p65
3,love,a,1,6804,p65
3,white4,a,1,2536,p65
3,evil,a,0,3473,p65
3,black1,a,0,4888,p65
3,black4,l,1,41026,p65
3,nasty,l,1,5291,p65
3,joy,a,1,661,p65
3,white3,a,1,1793,p65
3,white5,a,1,671,p65
3,black3,l,1,846,p65
3,black5,l,1,493,p65
3,pleasure,a,1,1156,p65
3,black2,l,1,1031,p65
3,agony,l,1,830,p65
3,white1,a,1,1151,p65
3,bad,l,1,882,p65
4,white3,l,1,4303,p65
4,black1,a,1,1152,p65
4,black2,a,1,2004,p65
4,black4,a,1,541,p65
4,white2,l,1,560,p65
4,white4,l,1,549,p65
4,black3,a,1,744,p65
4,black5,a,1,636,p65
4,white5,l,1,780,p65
4,white1,l,1,712,p65
5,white1,l,1,4115,p65
5,white5,l,1,830,p65
5,happy,a,1,1361,p65
5,joy,a,1,459,p65
5,love,a,1,472,p65
5,white4,l,1,1888,p65
5,evil,l,1,1005,p65
5,bad,l,1,863,p65
5,black4,a,1,758,p65
5,white3,l,1,545,p65
5,agony,l,1,782,p65
5,black5,a,1,679,p65
5,hurt,l,1,703,p65
5,black2,a,1,772,p65
5,black1,a,1,590,p65
5,nasty,l,1,517,p65
5,black3,a,1,605,p65
5,pleasure,a,1,807,p65
5,white2,l,1,736,p65
5,good,a,1,588,p65
1,love,a,1,1373,p66
1,pleasure,a,1,1632,p66
1,happy,a,1,887,p66
1,agony,l,1,1245,p66
1,nasty,l,1,853,p66
1,joy,a,1,789,p66
1,evil,l,1,775,p66
1,bad,l,1,985,p66
1,good,a,1,764,p66
1,hurt,l,1,880,p66
2,white5,a,1,1995,p66
2,black3,l,1,860,p66
2,white1,a,1,932,p66
2,white3,a,1,1113,p66
2,black1,l,1,773,p66
2,white2,a,1,984,p66
2,black2,l,1,602,p66
2,black5,l,1,923,p66
2,white4,a,1,1368,p66
2,black4,l,1,709,p66
3,good,a,1,1680,p66
3,hurt,l,1,814,p66
3,evil,l,1,3256,p66
3,black3,l,1,997,p66
3,black2,l,1,1287,p66
3,agony,l,1,877,p66
3,white1,a,1,1027,p66
3,black5,l,1,884,p66
3,love,a,1,1697,p66
3,black1,l,1,1095,p66
3,white3,a,1,1885,p66
3,joy,a,1,2362,p66
3,white4,a,1,2461,p66
3,white5,a,1,1338,p66
3,happy,a,1,749,p66
3,black4,l,1,714,p66
3,bad,l,1,703,p66
3,nasty,l,1,676,p66
3,pleasure,a,1,867,p66
3,white2,a,1,1250,p66
4,black5,a,1,1865,p66
4,white4,l,1,783,p66
4,white5,l,1,1025,p66
4,black3,a,1,842,p66
4,black2,a,1,954,p66
4,white2,l,1,1072,p66
4,black1,a,1,964,p66
4,black4,a,1,1231,p66
4,white3,l,1,599,p66
4,white1,l,1,730,p66
5,bad,l,1,3998,p66
5,white2,l,1,2757,p66
5,white4,l,1,832,p66
5,pleasure,a,1,2128,p66
5,love,a,1,1027,p66
5,happy,a,1,764,p66
5,hurt,l,1,1230,p66
5,good,a,1,1342,p66
5,joy,a,1,706,p66
5,black3,a,1,1200,p66
5,evil,l,1,882,p66
5,white5,l,1,913,p66
5,white3,l,1,605,p66
5,nasty,l,1,1527,p66
5,white1,l,1,980,p66
5,black2,a,1,870,p66
5,agony,l,1,684,p66
5,black5,a,1,603,p66
5,black4,a,1,764,p66
5,black1,a,1,1103,p66
1,bad,l,1,1845,p67
1,happy,a,1,1082,p67
1,evil,l,1,642,p67
1,hurt,l,1,721,p67
1,love,a,1,494,p67
1,joy,a,1,425,p67
1,agony,l,1,654,p67
1,good,a,1,513,p67
1,nasty,l,1,458,p67
1,pleasure,a,1,522,p67
2,black4,l,1,1365,p67
2,black2,l,1,814,p67
2,black3,l,1,1209,p67
2,white3,a,1,719,p67
2,black1,l,1,743,p67
2,white5,a,1,515,p67
2,white4,a,1,481,p67
2,black5,l,1,454,p67
2,white1,a,1,695,p67
2,white2,a,1,624,p67
3,white1,a,1,871,p67
3,white2,a,1,882,p67
3,agony,l,1,645,p67
3,hurt,l,1,512,p67
3,nasty,l,1,529,p67
3,white3,a,1,499,p67
3,happy,a,1,738,p67
3,black2,l,1,901,p67
3,black5,l,1,394,p67
3,evil,l,1,564,p67
3,white4,a,1,616,p67
3,black1,l,1,477,p67
3,good,a,1,424,p67
3,love,a,1,473,p67
3,white5,a,1,664,p67
3,pleasure,a,1,663,p67
3,joy,a,1,603,p67
3,black3,l,1,439,p67
3,black4,l,1,376,p67
3,bad,l,1,452,p67
4,white2,l,1,798,p67
4,white4,l,1,617,p67
4,white5,l,1,498,p67
4,black1,a,1,385,p67
4,black5,a,1,347,p67
4,black4,a,1,406,p67
4,white3,l,1,397,p67
4,black2,a,1,418,p67
4,black3,a,1,491,p67
4,white1,l,1,417,p67
5,love,a,1,1056,p67
5,white4,l,1,704,p67
5,white2,l,1,852,p67
5,happy,a,1,761,p67
5,black1,a,1,615,p67
5,evil,l,1,521,p67
5,nasty,l,1,572,p67
5,black2,a,1,684,p67
5,white1,l,1,622,p67
5,joy,a,1,543,p67
5,black4,a,1,475,p67
5,good,a,1,529,p67
5,white3,l,1,508,p67
5,hurt,l,1,572,p67
5,agony,l,1,495,p67
5,bad,l,1,636,p67
5,white5,l,1,620,p67
5,pleasure,a,1,478,p67
5,black3,a,1,490,p67
5,black5,a,1,410,p67
1,hurt,l,1,1076,p68
1,nasty,l,1,922,p68
1,joy,a,1,664,p68
1,good,a,1,470,p68
1,love,a,1,494,p68
1,bad,l,1,491,p68
1,evil,l,1,784,p68
1,pleasure,a,1,563,p68
1,happy,a,1,546,p68
1,agony,l,1,777,p68
2,black3,l,1,1654,p68
2,white4,a,1,1686,p68
2,white3,a,1,715,p68
2,white5,a,1,1031,p68
2,black1,a,0,1112,p68
2,white1,a,1,1277,p68
2,black5,l,1,722,p68
2,black2,l,1,710,p68
2,white2,a,1,816,p68
2,black4,l,1,477,p68
3,black2,l,1,1764,p68
3,joy,a,1,814,p68
3,black4,l,1,615,p68
3,nasty,a,0,947,p68
3,black5,l,1,2144,p68
3,agony,l,1,1305,p68
3,white2,a,1,863,p68
3,good,a,1,1006,p68
3,white3,a,1,1464,p68
3,white1,a,1,1039,p68
3,white4,a,1,654,p68
3,bad,l,1,1019,p68
3,black1,l,1,987,p68
3,black3,l,1,608,p68
3,pleasure,a,1,610,p68
3,hurt,l,1,716,p68
3,evil,l,1,473,p68
3,happy,a,1,576,p68
3,white5,a,1,689,p68
3,love,l,0,543,p68
4,white5,a,0,635,p68
4,white2,l,1,1571,p68
4,black3,a,1,1171,p68
4,black5,a,1,687,p68
4,white1,l,1,645,p68
4,white4,l,1,875,p68
4,black4,a,1,1372,p68
4,black1,a,1,606,p68
4,black2,a,1,439,p68
4,white3,l,1,688,p68
5,white4,l,1,992,p68
5,good,a,1,653,p68
5,happy,a,1,500,p68
5,white3,l,1,546,p68
5,black4,a,1,575,p68
5,black5,a,1,600,p68
5,love,a,1,834,p68
5,nasty,l,1,739,p68
5,hurt,l,1,935,p68
5,black1,a,1,571,p68
5,white1,l,1,614,p68
5,pleasure,a,1,607,p68
5,agony,l,1,625,p68
5,black2,a,1,562,p68
5,bad,l,1,1287,p68
5,black3,a,1,529,p68
5,joy,a,1,600,p68
5,evil,l,1,570,p68
5,white5,l,1,604,p68
5,white2,l,1,660,p68
1,evil,a,0,144,p69
1,nasty,l,1,1885,p69
1,pleasure,a,1,1058,p69
1,good,a,1,625,p69
1,joy,a,1,746,p69
1,agony,l,1,1014,p69
1,love,a,1,592,p69
1,happy,a,1,554,p69
1,hurt,l,1,846,p69
1,bad,l,1,1357,p69
2,white2,l,0,2337,p69
2,black4,a,0,2131,p69
2,white5,l,0,2568,p69
2,black3,l,1,1312,p69
2,black1,l,1,972,p69
2,white3,a,1,1232,p69
2,black5,l,1,1400,p69
2,white4,a,1,1393,p69
2,white1,a,1,1098,p69
2,black2,l,1,680,p69
3,white1,a,1,1091,p69
3,white4,a,1,1168,p69
3,evil,l,1,747,p69
3,black2,l,1,815,p69
3,white5,a,1,744,p69
3,black1,l,1,861,p69
3,happy,a,1,692,p69
3,hurt,l,1,651,p69
3,agony,l,1,698,p69
3,black5,l,1,712,p69
3,pleasure,a,1,663,p69
3,joy,a,1,701,p69
3,black3,l,1,659,p69
3,love,a,1,1051,p69
3,white3,a,1,849,p69
3,good,a,1,913,p69
3,nasty,l,1,663,p69
3,bad,l,1,558,p69
3,black4,l,1,1034,p69
3,white2,a,1,899,p69
4,black1,a,1,702,p69
4,white1,l,1,836,p69
4,black2,a,1,652,p69
4,white4,l,1,1036,p69
4,white5,l,1,749,p69
4,white3,l,1,679,p69
4,black4,a,1,598,p69
4,white2,l,1,568,p69
4,black5,a,1,523,p69
4,black3,a,1,745,p69
5,happy,l,0,978,p69
5,black3,a,1,868,p69
5,white1,l,1,691,p69
5,pleasure,a,1,529,p69
5,joy,a,1,654,p69
5,white2,l,1,1075,p69
5,black2,a,1,603,p69
5,bad,l,1,812,p69
5,black1,a,1,1006,p69
5,white3,l,1,735,p69
5,black4,a,1,685,p69
5,nasty,l,1,961,p69
5,good,a,1,700,p69
5,black5,a,1,578,p69
5,love,a,1,661,p69
5,white5,l,1,709,p69
5,evil,l,1,754,p69
5,white4,l,1,710,p69
5,hurt,a,0,995,p69
5,agony,l,1,1589,p69
1,evil,l,1,1851,p70
1,bad,l,1,1420,p70
1,hurt,l,1,1523,p70
1,joy,a,1,2857,p70
1,nasty,l,1,1669,p70
1,agony,l,1,1498,p70
1,good,a,1,1116,p70
1,love,a,1,1197,p70
1,happy,a,1,1078,p70
1,pleasure,a,1,3428,p70
2,black3,l,1,2173,p70
2,white4,a,1,1174,p70
2,white2,a,1,1560,p70
2,white1,a,1,1451,p70
